,review_id,user_id,business_id,stars_x,date,text,useful,funny,cool,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories
996,Fg3_1Bs6ZZ97z8uhdr0BRA,9KgzUQUxvvr7RsGA5EJynw,XZbuPXdyA0ZtTu3AzqtQhg,5,2013-02-21,"Went to Mesa this weekend for the fourth time.  This place is fantastic.  Interesting menu, unique dishes, pretty good service.  This is a great Vegas dining option.",0,0,0,"""Mesa Grill""",The Strip,"""3570 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1171245659,-115.174792707,4.0,3012,1,New Mexican Cuisine;Mexican;Restaurants;Southern;American (New);Tex-Mex;American (Traditional)
997,hQdDN-Nglr3qw-6HOfNnMw,Ee7vZ7ZvWf8qfCcKV4x_Ug,XZbuPXdyA0ZtTu3AzqtQhg,5,2017-05-23,"We made reservations here for out third night in Vegas!!!...

We show on time and were seated. Again, I had to take it all in!... I was finally at my favorite chef's actual sit-down restaurant. Once again, kudos to the designer!!!!.... From the warm colors to the motif made by the wood work above the bar, the floors, even the bathrooms were NICE!... I was impressed. My wife had actually been here before. It was my first time.

Okay, we sit down and place our orders with our server Arnel E. He definitely had a good grasp of the menu. Instead of typical bread, they leave this pancake\/muffin-ie bread basket!!.. HOW YOU START ME OFF LIKE THAT BOBBY!... I knew this going to be  GREAT experience!!.. All I could do was shake my head, close my eyes and enjoy. My wife got a good laugh out of that!... WOW!!!... We started with the roasted shishito peppers, which can never be done wrong. The char was just right and the cheese added a real deep and nice smokiness to them. VERY good. My wife got the ancho chile honey glazed salmon. O.M.L. IT was FAN-TASTIC!!!!... We both were like WHAT!?... The spicy bean sauce, tomatillos and jalapeno crema!!!.. What else is there left to type!?. NOTHING!. I had the grilled lamb porterhouse chops.  Wait... Okay. Like on the t.v. shows the presentations were OFF THE CHAIN!... Like Emeril's place the crew of servers work like a well oiled machine. They worked a CREW for real!... Okay... the chops were SOOOO freakin good. I started eating remnants from the bones by hand!!!!!!!!!!... THE BEST SET OF LAMB CHOPS I have EVER-EVER! EVER-EVER HAD\/EATEN\/DEVOURED!!!!!.... HANDS-DOWN!. Even the freakin corn was GREAT!... WHAT!...... We finished the meal with churros. They were a perfect bite to finish a FANTASTIC MEAL!!!!.. The chocolate sauce was not too sweat, but nice and warm, like velvet!... 

This was by far one of the best food experiences I have had in my adult life (thus far)... My hat, shirt and boots are off to the chefs, servers and ENTIRE crew!... If I ever get back to Vegas this WILL BE a spot I will hit again!.

A+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++A",0,0,0,"""Mesa Grill""",The Strip,"""3570 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1171245659,-115.174792707,4.0,3012,1,New Mexican Cuisine;Mexican;Restaurants;Southern;American (New);Tex-Mex;American (Traditional)
998,3T684mfn9hOyIzslSNj7Ng,VxIUgIZaNDd7UBLWWE2lHw,XZbuPXdyA0ZtTu3AzqtQhg,2,2011-11-07,"I went on Friday night with my girlfriend and a friend of ours. The comments below are either my thoughts on what I ordered or their thoughts almost verbatim (we discussed my writing a review over drinks after we left)

House margaritas: Extremely heavy on the lime, to the extent that the tequila is lost and it ends up tasting like a key lime martini

Blue corn pancake with duck: had potential, but it was over sauced to the point that the duck was lost. The pancake was more of a crepe, and it was overpowered as well. All you could taste was the sauce.

Cornmeal crusted chile relleno entree: The chile relleno was good and cheesy. The crispy crust was unique, but it didnt necessarily add to the dish.

22 oz bone in rib eye: I ordered this medium rare. It came on the blue side of rare throughout and burned to a crisp on the outside. The chipotle glaze was completely lost and instead it tasted like a briquette. I was especially disappointed in this rib eye because a) I can cook a steak better than that and b) It's Flay's restaurant; you don't screw up grilled meat.

Side dish of chile relleno filled with black beans and rice. Good, but not great. The grainy cornmeal crust took away from an otherwise excellent stuffed chile (the person who ordered this is different than the person who ordered it as an entree)

Sixteen spice chicken: No complaints from the person who ordered it. She seemed pleased but not overjoyed and appreciated the large portion.

Overall, none of us felt that Mesa Grill met expectations. Two of us gave it a 2 star review, the third would give it a 3 star review. If you want to go to a celebrity chef restaurant in Vegas, I would recommend Batali's place. A lunch I had there 2 years ago still haunts me in my dreams.",1,1,0,"""Mesa Grill""",The Strip,"""3570 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1171245659,-115.174792707,4.0,3012,1,New Mexican Cuisine;Mexican;Restaurants;Southern;American (New);Tex-Mex;American (Traditional)
999,FJFHFviHxYoy43LfsR_tbw,kz5at2U4csWQehBzKdl5WQ,XZbuPXdyA0ZtTu3AzqtQhg,5,2017-01-28,The lobster tacos are amazingly my! Brussel sprouts are a must. Especiale Margarita is the best ever!,0,0,0,"""Mesa Grill""",The Strip,"""3570 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1171245659,-115.174792707,4.0,3012,1,New Mexican Cuisine;Mexican;Restaurants;Southern;American (New);Tex-Mex;American (Traditional)
1000,CcMyc9lLJ8iWKMNFJhQgcg,xNdBthobV1VJEgMstjBNEA,cYwJA2A6I12KNkm2rtXd5g,4,2013-06-22,"Don't let the line deter you, they're very efficient in sending out hosts with ipads who will take your name and text you when table is ready! Props to them for incorporating technology in a great way! The burgrs are pretty damned good, but the fish sandwich was awesome. Fries and rings were great too, loved the different sauces. Great drinks - superfruit acai berrry was tops. Great, friendly and efficient service! Overall a really nice experience!!",1,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1001,s57q5DIFnTBYWL-S5RXNhw,ZuqY3ckLxpJuSscIziBezQ,cYwJA2A6I12KNkm2rtXd5g,5,2013-11-24,Had the hog burger it was so nice and juicy also had their union rings and man oh man and I stuffed after having a real deliciousness butterscotch pudding and banana shake it was to die for and the waitress was also good over all really good experience,0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1002,2jbImtFsC8tXeHT-QcP6NQ,rTP_xCgLW691is5U9Pw3OA,cYwJA2A6I12KNkm2rtXd5g,5,2015-12-29,Great burgers! Excellent service! I was impressed with everything except the seats. They are cracked which is tacky to me. It isnt a cheap burger and fry place so I expect the decor to be nice. Overall it was an enjoyable experience and I will be back. I am bummed that I didn't check it out sooner! I have been passing it for years in PH. I was so sure it would be just another overpriced burger. I was mistaken. Check it out!,0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1003,HNYaBNH39mRQvvX-PQrxTw,bs8BgzMjnn5kmpCGstMDKg,cYwJA2A6I12KNkm2rtXd5g,2,2014-10-02,"While staying at the Planet Hollywood in Las Vegas, due to convenience we ended up dining at Gordan Ramsey Burger 2- 3 times I believe (Lil blurry lol). Also the hotel gave us $25 restaurant credit to use daily. 

The 1st time was just to grab an appetizer and a drink. Boy or Boy the drinks freaking Expensive!!! My Cosmo was like $10 bucks and my Hubby's Jameson straight was just plain ridiculous.  The jalapeno poppers we ordered were amazing!  Not for a vegetarian though, there was bacon in the sauce.  The poppers come out piping out, in shot glasses with ranch bacon sauce on the bottom.  The bartender said he believed those were the best item in the restaurant, and I would have to agree.  Hubby ordered the Earth Burger aka a portabella mushroom burger which was comes al carte and lacked in flavor.

The next time we went, the line was crazy!  But since we did not want to pay the price for their drinks it was ok.  We sat in the lounge, listening to music and watched a drunken man try to be a part of the band playing.  After an hour wait, we were finally buzzed.  This time we had burgers and I got a soba noodle salad.  The American burger was bland but I guess that is what you get for ordering one of the less adventurous burgers on the menu.  The soba noodle salad was not good, not good at all.  It had all the great fresh components but the dressing was full of black pepper and no other flavors.  So no Thanks!

Overall, Meh!  The lines, the food, and the expensive a$$ drinks equaled no thanks.  But the cute server outfits and the jalapenos equaled . . . maybe? Doubt we will be back on our never Vegas trip.",5,4,2,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1004,1k3OpDIuKgp6rny47Q6W4Q,KifkRh0gGD0voBw4FHFCVA,cYwJA2A6I12KNkm2rtXd5g,2,2014-11-29,"Can't believe I spent $15 on this burger. I probably should have known better, having eaten at Gordon Ramsay Steak. Over rated burgers. Definitely not he best I have eaten. 

I ordered this to go and the burgers don't even include any fries or sides. The ladies at the front desk were nice. I wouldn't come here again. Burgers are way overpriced for what you get.",5,0,1,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1005,5ehp4jHd4VveEq6--KYFzQ,4MP4lGNfgWbuwO2UVImnCw,cYwJA2A6I12KNkm2rtXd5g,3,2016-02-16,"Feels like I actually should give my husband and my experience two stars but I think that would be too harsh and that I'm only being so critical because we went in with HIGH expectations.  Obviously Gordon isn't the one cooking the food or managing the restaurants but my goodness there were rookie mistakes made at every turn.  

First off there was a decently long wait for just my husband and I, granted it was Valentine's day during the prime dinner time rush, but still with no where to sit down and a bunch of hosts that didn't even try to present a friendly demeanor, I'm counting that as strike 1.

After we were sat, our waitress came over in a fairly quick manner but was horrible at reading social cues and just conversing with us, not sure if she was new or just had a hard time hearing us because it was fairly noisy.

The burgers are extremely overpriced and come a la carte so my husband and I had to pick just one side to share because one order of fries is enough to feed three to four people.  We waited what seemed like quite awhile for food and when it finally arrived I was devastated.  Everything was cold, both burgers and fries were luke warm at best.  Normally I would not complain but I got the Hell's Kitchen burger ($15 I think) that is served with cold avocado which just made me feel like I was eating a burger leftover out of the fridge.  Our waitress was kind enough to get me a new one but it still tasted ""dead"" (sat in the window for much too long) and was honestly pretty bland.

Our sweet potato fries were even worse.  They come dusted with powder sugar which I had requested left off but I received fries sprinkled with sugar anyways.  Not to mention they were stone cold.  The honey mayo or whatever that awful dipping sauce they came with was terrible, we asked for some ketchup and ranch.  

All in all, don't waste your money here.  The service was poor, the food was lackluster.  In the words of Gordon Ramsay...""damn, damn, damn"" (in a British accent of course).

If you are ever in Seattle and want a Burger that will knock your socks off, venture in and order ANY burger from Lunchbox Laboratory.",1,1,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1006,lGM83fppNjziLAPzwhJsmQ,_UP4Sb7DWTnxZOV2DM4UrA,cYwJA2A6I12KNkm2rtXd5g,4,2015-11-30,"Amazing milk shake.  Great Burgers.  Its on par with all the other specialty burger restaurants, like Umami Burger and Father's Office. I'm giving it 4 stars because I'm waiting for one of these places to really outshine the others so i can give a 5 star rating.",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1007,U7gWkKwd0syFxZEE7VnFag,gMMsJxNIZ4FM48kIobwYtg,cYwJA2A6I12KNkm2rtXd5g,1,2013-04-21,"Looking at the previous reviews and the wait to get in I really thought I was in for an amazing experience. However, the experience was truly disappointing.
I was sitting at Extra Lounge enjoying cocktails and live music and thought I would order a burger to go since I was literally next door. The hostess kindly took my order and I paid for it and was told they would text me when it was ready. I waited about 20 minutes and then finally received my message. It took one minute for me to see the text and go back to the restaurant. When I picked it up the boxes were bagged to go, no utensils or napkins. I then requested the items and the hosted grabbed them. It took me less than a minute to get back to my seating. When my friend and I opened our to go boxes, both burgers (the farm and uber) looked like they had been sitting out and they looked like pre-frozen shaped patties. He had his protein style and mine was medium rare with the bun.  I took a couple of bites and was expecting some incredible flavor bursts but was let down. Both burgers  were bland with no seasoning and I realized then they left off the bacon I requested. I proceeded to take my burger back and reported to the hostess that the burger was cold and the bacon was missing. The manager came over and promptly apologized and removed the cost from my bill. Giving me a deer and head lights look she tried to convince me to try dining with them again. It was the least genuine attempt I've seen.

I worked in the restaurant industry long enough that I can tell when food has been sitting.
This burger, although ordered as medium rare, should have been warm on the outside.
There wasn't any hint that it was even cooked on an open flame and I couldn't even distinguish the cheeses. Mind you I eat rib eye steak or ground beef (raw, rare, or medium rare) almost every day and I can smell and distinguish flavors very easily.    Overall, this is overhyped and doesn't deliver. Don't waste your money.",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1008,LIoycwZnGCymfpI7HL4avw,mXcPw1NoDwb37dyggv4w0Q,cYwJA2A6I12KNkm2rtXd5g,4,2015-08-11,The truffle fries were awesome. My burger was delicious. It's a definite to share fries with another person. The burger will fill you up pretty quickly.,0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1009,QPwW6YycCdITvcBoXhJMYw,8nWC0YJ7EGR6uuizFQqQkQ,cYwJA2A6I12KNkm2rtXd5g,4,2014-04-07,"Was curious to see how this place is since we always passed by it when going to Vegas.

The food was actually pretty good. The burgers were delicious, not the best that I've had, but pretty good none the less.

The shakes though were soooo good!. One of the bests that I had! I ordered the Oreo Shake with Creme brûlée pudding and I couldn't put it down till it was done.

Service was pretty good. No real complaints.

Would recommend to try if you want a place with good burgers, good atmosphere and not too pricy either!",1,0,1,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1010,TxgVC0J_n-XdFUh4ICrFBQ,H7x9sZ0aXkI6zU1yy6NuEw,cYwJA2A6I12KNkm2rtXd5g,4,2015-01-24,"Went with a friend cause we both thought it would be cool to eat at a Gordon Ramsey restaurant. We weren't disappointed. I ordered the Hell's Kitchen Burger with assured cheese, roasted jalapeño peppers, and avocado. It was cooked to perfection and tasted really good. For my side I had the Truffle Parmesan Fries which were really tasty but thought the price ($10) was a bit steep for what I got. Lastly for dessert picked up the Shake #4 Creme Brûlée pudding + Oreo Shake + Oreo Cookie. It tasted fantastic :). All in all the experience was really good and the customer service was great. When I come back next time I'll probably skip on the Truffle Fries as they weren't really that good to warrant the price tag.",1,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1011,SfWFtAFQSfEGU8jRB6oQ6g,0M0PTTBTm-qfnBkyii8b4w,cYwJA2A6I12KNkm2rtXd5g,1,2014-08-10,In n out beats this place hands down. I don't understand what is so special abt hells kitchen burger and the chicken burger had bones in the patty. Truffle fries were good. I don't understand what's the hype abt this place. Never going back.,0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1012,XJhygMPY_Syhq6mbipnkmQ,IS9yw8P2uAPBX6FNLLX4KA,cYwJA2A6I12KNkm2rtXd5g,4,2014-01-21,"Gordon Ramsay Burger is not your usual burger place, it fit well with the vegas strip.

Amazing sweet potato fries, those were some of the best I had ever eat, it mix with vanilla powder, and the fries below of the cone were not as tasty and a bit overcooked.  Our group orders two burger, the farm and hell burger.  The burger was probably 1\/3lb, there not big but just about right if you eating solo.  The buns were sesame both side; first time I see this in a burger bun.  It reminds me like those sesame bagel.  I was not a fan of those burger bun but there were definite unusual, the hell burger were supposed to be very spicy, so I told to lower the spice.  The spice level came way out very weak and defeat the purpose.  

The service was good, refill water quick.  However was annoyed by their keep trying to sell us the dessert menu.  The food is good but not worth the price tag, since this is the strip is not a bad deal, despite burger cost $15 and fries were almost $10.  After all Subway nearby cost as much $10 for a foot long isn't such bad trade off.  The check comes with a ipod with a thank you message from Gordon Ramsay.  The restaurant atmosphere was modern inside, but the attraction is the big frame display of the restaurant. If you hungry.  If you are very hungry, better off goes to buffet or something, this however is a great  mid night meal after a club or a show.

Tips:
Bring you total reward card, it save you $1 from any items in the menu.",26,17,24,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1013,rv2yhlqoVhdVbEaL3D8xpA,Ktd04SKOw89dE2DPOCj2wQ,cYwJA2A6I12KNkm2rtXd5g,4,2014-10-15,"Awesome awesome burgers. I'm not much of a burger person, but I really liked this place.  We had the truffle fries, the farm burger, and the chili dog. 

I had read that the chili dog as noteworthy here, so even though I would ordinarily never get it, I gave it a shot. It was good, but there was nothing memorable about it other than the size.

The farm burger was just excellent. It was very well thought out and balanced. The meat was cooked perfectly. There is not much to say other than it was perfection.
The truffle fries were savory and delicious and the portion size was healthy.
Skip the buffets and stop in to GR BurGR for a bite. You will be glad you did.
PS - I loved the uniforms here!",2,0,1,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1014,2ujIXtWKSzOCddrOGcU1rg,fE0z5h2EmN2vnQKCMslAVw,cYwJA2A6I12KNkm2rtXd5g,5,2014-04-20,"My family and friends ate here to celebrate my birthday and even though it was Thursday during lunch time, the wait time was really long, but it was definitely worth it. We had the best hamburgers we ever had in our lives!  We had the hell's kitchen hamburger, the Euro burger, the American and Blue.  We went back the next day for more lol",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1015,2jUWi3Tf0muvj9ykFziemA,UWRsCscQ-Bb1fwZwFHQX1Q,cYwJA2A6I12KNkm2rtXd5g,2,2014-02-13,We wouldn't go back! The food was overly priced and not very good at all! We ordered the hog burger and the fish sandwich fries and onion rings with 2 beers and it was 75 dollars! Ridiculous! Unless u have a fancy palate don't go here go to steak by Gordon Ramsey and get a good meal. The stars were for the waitress she was great,0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1016,-YSnTPeqTqPTXpmVT1bhnA,jP3eC05kaQ_dWwrQwPOySg,cYwJA2A6I12KNkm2rtXd5g,3,2014-01-04,"Went around New Year's,  great location and hours. Good looking menu, next time I'm trying the duck bacon burger. The truffle fries are delicious,  I enjoyed the aioli but not the ketchup.  My fiancée was first hesitant of the ketchup but at the end raved about it. I just got the regular burger and it was pretty good. I will go again on next visit.  Reason for three stars my waiter never checked on us until it was check time.",1,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1017,ekR1Xdrlef9WhVA0CPRPlA,Y7BmdYS9S3rGa8-rWHMtOQ,cYwJA2A6I12KNkm2rtXd5g,4,2014-12-20,"We usually try to avoid these celebrity chef eateries, but we both really wanted a burger and decided to stop in while in Vegas for a couple of days. It's hard to tell WTF Planet Hollywood is - is it a mall? A hotel? A casino? Weird, since I think of it as a TGI Friday's with a Hollywood theme, but whatever. I'm sure a name and concept change is coming in the not-so-distant future. So, the burgers - were awesome!!! I had the American (I know, I know - boring!!!) and my fiance had the Farm (egg, duck bacon - he was instantly in love). Onion rings were amazing. The drinks are listed on an iPad. Totally impersonal and ridiculous - the one our waiter had took a dump while he was trying to show it to us, and he awkwardly scurried away to get us a new one. I hate those things, I hope they go out of style ASAP. I would definitely go back for more of those rings and one of those tasty sounding shakes!",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1018,CSEjVBg73up3q3agqlKHoQ,fygkdLZv6X5FHJrLQw63Kw,cYwJA2A6I12KNkm2rtXd5g,5,2014-05-12,"omg, I am going to move to Vegas for this restaurant. Afreakingmazing. My husband and i are huge Gordon Ramsey fans so we had to visit. We had the blood orange Cosmo, truffle fries, farm burger and hells kitchen burger, I think it was all delicious but the farm burger was out of this world! There was a thirty minute wait but it was so worth it! Can't wait to go back to Vegas for another round!!",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1019,UrB8oFhrtNSn3Fv6SdoGzA,V78AWd95_6_gEr8zq9z5AA,cYwJA2A6I12KNkm2rtXd5g,5,2017-03-22,The wife and I are big fans of Chef Gordon. The burgers and service did not disappoint. We will definitely be back for the onion rings...,0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1020,-l0yQN3_SoJN-BnAktxjlA,ykV0Wn0SGQM9WD1do2lQww,cYwJA2A6I12KNkm2rtXd5g,5,2014-08-28,"I could honestly write this whole review about how delicious the onion rings were but for the lack of room I will just talk about how amazing my experience was overall.

I have been dying to try this place for years and when I finally got her I was in awe. Only Gordon Ramsay would design a restaurant with a wall made completely out of glass and fire. Coming here I was prepared to go all out when it came to both the drinks and food. I ordered the chili dog, onion rings, original burger and coffee shake...I know thats A LOT but hey you have to take advantage of the situation especially if Gordon Ramsay is involved. 

The onion rings were so crunchy and seasoned to perfection. Just writing this post my mouth begins to water. The shake was crazy too. There was chocolate pudding on the top and coffee shake on the bottom. A serious sugar overload but went great with the whole fancy diner feel of the whole place. The burger and hot dog were also delicious. Both loaded with all sorts of toppings that I would have never expected to be so delectable. 

If there is such a thing as an orgasm in your mouth then this place will be sure to give you one.",3,4,3,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1021,LK7B6QnH9Gm2PmuaatdlGQ,BWjJ0mNxX5AuuKZpj-UrNg,cYwJA2A6I12KNkm2rtXd5g,5,2015-05-02,"I loved this place and expected nothing less as it is Gordon Ramsey's place. I had the Hell's Kitchen Burger which was amazing with the avocado, asadero cheese, jalapeño and roasted tomato. I had the sweet potato fries which were amazing my fried got the Parmesan truffle which we just as good. I went with the Oreo milkshake as suggested by the waiter and it was delicious but I didn't like that half was pudding since I'm not a fan of pudding. Nonetheless my experience here was great and I'd definitely go again!",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1022,1leqCZm_e9d8rtwM7NU_Vw,TFCHVpC4SyJD44XnXF3_EQ,cYwJA2A6I12KNkm2rtXd5g,5,2016-08-13,"The Hell's Kitchen burger is beyond the best. We tried that one, the farm burger and the uber cheese. The Hell's Kitchen burger was super flavorful. I had only one bite and I wanted to steal the burger from my mother. The farm burger was decent. The duck fat made it moist. However, I am a saucy person so I had to use some of the sauces from the onion rings we ordered. 
I definitely recommend getting the gooey fries. They are beyond delicious. Just don't fill yourself up on that before your food comes! 
The beer battered onion rings are super crispy. Usually anything beer battered is a lot more heavy and dense but I love how the batter wasn't thick. The ketchup mix was delicious. 
We also had the sweet potato fries. It was sweet. The honey mayo was interesting but still delicious. I applaud them for making such good sauces. 
The only disappointing part is that you can see all of the kegs but there is no specialty beer. All the beer on tap is just like the typical bottled beer everyone serves. 
I already want it again after I just had it the other day.",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1023,B5wYqu3M3_KMqI_GoRWYuQ,OKPIjJRKNowoOyVSOIVSqA,cYwJA2A6I12KNkm2rtXd5g,2,2016-01-16,"Just because a well known chef puts his name on on something does not make it great. Of the 3 dishes we ordered, 2 were barely okay and one was good, but not great. My burger was tasty enough ..fries (truffle and sweet potato) were okay. Hot dog,eh and fish sandwich not so good. Service was bad...very non attentive and incredibly slow. All our server needed to do was acknowledge that food was being prepared, that they were busy, apologize...anything and we would have been fine. But instead we sat ignored us for 40 minutes while we waited for food. We all intended to order their fun looking desert but after all that we decided against it. And the worst part, I watched another server complain TO THE CUSTOMER as he was leaving about the size of the tip he was left. Shameful. Too many good places for me to EVER return to this place.",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1024,E0bI7fH79_XaoN_WDus9_Q,QShc634blIkw4KOFb_HryA,cYwJA2A6I12KNkm2rtXd5g,5,2016-03-11,Wonderful place for a burger. I got the Hills Kitchen burger and it was wonderful. I'm a fan of Ramsey and this made me like him even more. The French fries though might need a touch of Ramsey as I can tell they weren't the freshest of all. Over all a five starts experience.,0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1025,wpvYK1YeTqiqkg_F3JCJgQ,jzhy3BSJn8PA9r73XYhOGg,cYwJA2A6I12KNkm2rtXd5g,1,2014-09-02,"So disappointed! !! My boyfriend and I where there yesterday for lunch. It was a 2 hourwait so we taught that it was going to be an amazing experience.  I was very excited to eat there since I am a fan of chef Ramsay. I ordered the hell's kitchen burger, very over cooked and no seasoning at alllllllll! my boyfriend ordered a burger with arugula and goat cheese. .he had the same problem with his burger.  Our server wasn't attentive and didn't check on us at all. We couldn't even bring our issues to their attention since everyone was just standing by the pos machines talking to each other. Worst vegas experience ever. Never again :( I want my money and time back! !!!",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
1026,SviYa9Ahl7Qn0lDdoAMieg,y5J5UVkNVcrxfZ_p-zPfkg,cYwJA2A6I12KNkm2rtXd5g,5,2016-07-18,"My Buddha and I read about this place and thought to give it a shot. We waiting in line for maybe 15 minutes and sat at the bar. The bartender Mario was great with us! Offering beer tasting until we found the one we wanted. Suggested great burgers and the truffle fries! I had the Hells Kitchen Burger and haven't had a burger from a restaurant taste so delicious! Cooked to perfection at Medium and the avocado brought out a fresh flavor it. 

The other bartender that was working was rude. A foreign couple came and sat next to us at the bar. They were order drinks and there was a language barrier, but the bartender had no patience! He brought them the wrong drinks then got upset with them because he didn't understand them when myself and Buddy knew exactly what they wanted. 

Overall I highly suggest you go here! Great food at great price!!",0,0,0,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4.0,5447,0,American (Traditional);Burgers;Restaurants
